Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
T00,38.23082,-122.9791,NaN,TL00,2021-08-20T18:15:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,83.0,185.0,0.0,50.0,12.0,10.0,301.0,14.0,4.0,1533.0,421.0,2637.0
T00,38.23082,-122.9791,NaN,TL00,2021-09-30T16:20:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0,14.0,2.0,0.0,204.0,0.0,26.0,45.0,0.0,14.0,401.0,80.0,807.0
T00,38.23082,-122.9791,NaN,TL00,2021-10-27T18:35:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,7.0,12.0,2.0,108.0,2.0,15.0,104.0,0.0,43.0,398.0,70.0,809.0
T00,38.23082,-122.9791,NaN,TL00,2021-11-22T19:18:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,0.0,0.0,0.0,55.0,67.0,46.0,14.0,0.0,5.0,451.0,33.0,677.0
T00,38.23082,-122.9791,NaN,TL00,2021-12-17T17:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,0.0,1.0,0.0,38.0,4.0,22.0,6.0,0.0,2.0,168.0,21.0,263.0
T00,38.23082,-122.9791,NaN,TL00,2022-01-25T21:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,4.0,0.0,6.0,2.0,6.0,4.0,0.0,0.0,10976.0,28.0,11026.0
T00,38.23082,-122.9791,NaN,TL00,2022-02-18T20:36:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,3.0,0.0,8.0,11.0,16.0,5.0,0.0,0.0,6075.0,182.0,6300.0
T00,38.23082,-122.9791,NaN,TL00,2022-04-01T17:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,323.0,729.0,0.0,0.0,0.0,42590.0,46.0,43688.0
T00,38.23082,-122.9791,NaN,TL00,2022-04-29T17:00:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,55.0,39.0,0.0,0.0,0.0,11620.0,47.0,11762.0
T00,38.23082,-122.9791,NaN,TL00,2022-05-31T18:25:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,103.0,112.0,3.0,0.0,0.0,29594.0,136.0,29948.0
T00,38.23082,-122.9791,NaN,TL00,2022-07-01T20:10:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,17094.0,55.0,17161.0
T00,38.23082,-122.9791,NaN,TL00,2022-08-01T19:34:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,0.0,8.0,49.0,95.0,0.0,0.0,8.0,1368.0,174.0,1704.0
T00,38.23082,-122.9791,NaN,TL00,2022-08-31T18:58:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,38.0,70.0,0.0,119.0,43.0,32.0,11.0,0.0,17.0,135.0,202.0,691.0
T00,38.23082,-122.9791,NaN,TL00,2022-09-30T20:54:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,41.0,242.0,0.0,65.0,392.0,44.0,49.0,0.0,27.0,6509.0,512.0,7881.0
T00,38.23082,-122.9791,NaN,TL00,2022-10-28T19:48:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,16.0,7.0,0.0,22.0,13.0,7.0,17.0,0.0,9.0,673.0,67.0,831.0
T00,38.23082,-122.9791,NaN,TL00,2022-11-22T17:46:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,11.0,7.0,0.0,2.0,28.0,21.0,43.0,0.0,2.0,977.0,92.0,1183.0
T00,38.23082,-122.9791,NaN,TL00,2022-12-14T19:09:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0,2.0,1.0,0.0,238.0,12.0,17.0,65.0,0.0,0.0,165.0,15.0,520.0
T00,38.23082,-122.9791,NaN,TL00,2023-02-01T16:00:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,45.0,47.0,3.0,7.0,0.0,3.0,4223.0,72.0,4399.0
T00,38.23082,-122.9791,NaN,TL00,2023-03-29T21:05:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20108.0,420.0,20528.0
T00,38.23082,-122.9791,NaN,TL00,2023-04-26T21:53:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14658.0,0.0,14658.0
T00,38.23082,-122.9791,NaN,TL00,2023-05-23T21:09:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,264.0,12.0,0.0,0.0,12200.0,96.0,12573.0
T00,38.23082,-122.9791,NaN,TL00,2023-06-29T17:04:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,21521.0,103.0,21921.0
T00,38.23082,-122.9791,NaN,TL00,2023-07-20T18:36:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,0.0,0.0,748.0,0.0,0.0,0.0,56515.0,199.0,57562.0
T00,38.23082,-122.9791,NaN,TL00,2023-08-16T18:26:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,143.0,0.0,69.0,12.0,37.0,0.0,0.0,0.0,1546.0,231.0,2050.0
T00,38.23082,-122.9791,NaN,TL00,2023-09-20T17:32:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0,0.0,70.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,949.0,425.0,1524.0
T00,38.23082,-122.9791,NaN,TL00,2023-10-30T18:59:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.0,430.0,42.0,0.0,1066.0,19.0,0.0,215.0,0.0,294.0,472.0,89.0,2720.0
T00,38.23082,-122.9791,NaN,TL00,2023-11-29T19:07:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.0,147.0,72.0,0.0,1659.0,33.0,99.0,577.0,0.0,168.0,1358.0,427.0,4625.0
T00,38.23082,-122.9791,NaN,TL00,2023-12-14T19:18:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.0,55.0,32.0,0.0,1030.0,0.0,40.0,566.0,0.0,72.0,591.0,112.0,2545.0
T00,38.23082,-122.9791,NaN,TL00,2024-01-25T18:28:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,6.0,0.0,48.0,0.0,32.0,13.0,0.0,0.0,555.0,39.0,694.0
T00,38.23082,-122.9791,NaN,TL00,2024-02-28T19:28:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1023.0,14.0,1055.0
T00,38.23082,-122.9791,NaN,TL00,2024-03-28T19:57:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,439.0,336.0,0.0,0.0,0.0,54945.0,26.0,55745.0
T00,38.23082,-122.9791,NaN,TL00,2024-04-21T20:38:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,25.0,0.0,62.0,0.0,0.0,0.0,5223.0,112.0,5422.0
T00,38.23082,-122.9791,NaN,TL00,2024-05-21T18:38:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,13.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,5809.0,52.0,5913.0
T00,38.23082,-122.9791,NaN,TL00,2024-07-12T19:55:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,212.0,474.0,100.0,0.0,125.0,474.0,499.0,0.0,0.0,125.0,10857.0,2643.0,15506.0
T00,38.23082,-122.9791,NaN,TL00,2024-07-31T17:37:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,47.0,0.0,35.0,0.0,1666.0,0.0,0.0,24.0,25551.0,213.0,27535.0
T00,38.23082,-122.9791,NaN,TL00,2024-08-30T00:33:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,213.0,77.0,19.0,24.0,1583.0,0.0,58.0,0.0,92.0,1869.0,203.0,4149.0
T00,38.23082,-122.9791,NaN,TL00,2024-09-30T18:32:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,102.0,0.0,132.0,12.0,0.0,7344.0,0.0,48.0,234.0,162.0,8053.0
T00,38.23082,-122.9791,NaN,TL00,2024-10-30T17:38:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,6.0,0.0,709.0,0.0,0.0,2861.0,0.0,0.0,186.0,24.0,3786.0
T00,38.23082,-122.9791,NaN,TL00,2024-12-17T19:32:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,26924.0,0.0,0.0,37893.0,0.0,0.0,0.0,0.0,64817.0
T00,38.23082,-122.9791,NaN,TL00,2025-01-30T18:20:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,8.0,0.0,1699.0,0.0,0.0,4549.0,0.0,0.0,96.0,317.0,6669.0
T00,38.23082,-122.9791,NaN,TL00,2025-02-24T15:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,12.0,0.0,548.0,50.0,0.0,12.0,0.0,0.0,2958.0,860.0,7441.0
T00,38.23082,-122.9791,NaN,TL00,2025-03-18T19:16:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,2051.0,143.0,0.0,0.0,0.0,22131.0,95.0,24421.0
T00,38.23082,-122.9791,NaN,TL00,2025-05-15T19:44:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,48.0,2885.0,0.0,0.0,0.0,81782.0,0.0,84714.0
T00,38.23082,-122.9791,NaN,TL00,2025-06-30T21:36:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,71324.0,175.0,72445.0
T00,38.23082,-122.9791,NaN,TL00,2025-07-31T19:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.0,12.0,12.0,0.0,8.0,12.0,25.0,8.0,0.0,0.0,9897.0,104.0,10221.0
T00,38.23082,-122.9791,NaN,TL00,2025-09-26T16:49:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.0,122.0,0.0,205.0,94.0,38.0,1212.0,0.0,28.0,1629.0,587.0,3917.0
T00,38.23082,-122.9791,NaN,TL00,2025-10-27T18:32:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,1936.0,2324.0,0.0,24694.0,0.0,1065.0,38536.0,1162.0,15395.0,19655.0,2227.0,106991.0
T00,38.23082,-122.9791,NaN,TL00,2025-11-25T17:45:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,25.0,19.0,0.0,53.0
T00,38.23082,-122.9791,NaN,TL00,2025-12-30T15:33:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0
T00,38.23082,-122.9791,NaN,TL00,2026-01-30T16:10:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,608.0,47.0,0.0,0.0,88298.0,0.0,88952.0
T00,38.23082,-122.9791,NaN,TL00,2026-03-03T18:54:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,40.0
