Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
T16,38.11798,-122.867,NaN,TL16,2021-12-17T19:15:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.0,0.0,6.0,0.0,231.0,0.0,6.0,6.0,0.0,6.0,694.0,561.0,1531.0
T16,38.11798,-122.867,NaN,TL16,2022-01-25T22:47:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20961.0,52.0,21027.0
T16,38.11798,-122.867,NaN,TL16,2022-02-18T21:40:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,296.0,133.0,442.0
T16,38.11798,-122.867,NaN,TL16,2022-04-01T18:58:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11890.0,85.0,11978.0
T16,38.11798,-122.867,NaN,TL16,2022-04-29T18:12:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,358.0,43.0,403.0
T16,38.11798,-122.867,NaN,TL16,2022-05-31T19:30:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,12.0,357.0
T16,38.11798,-122.867,NaN,TL16,2022-07-01T21:27:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,181.0,16.0,201.0
T16,38.11798,-122.867,NaN,TL16,2022-08-01T20:46:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,114.0,42.0,165.0
T16,38.11798,-122.867,NaN,TL16,2022-08-31T20:16:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,20.0,45.0,0.0,9.0,12.0,0.0,10.0,0.0,10.0,120.0,84.0,309.0
T16,38.11798,-122.867,NaN,TL16,2022-09-30T22:07:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,14.0,0.0,2.0,14.0,0.0,7.0,0.0,5.0,673.0,53.0,769.0
T16,38.11798,-122.867,NaN,TL16,2022-10-28T21:00:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,90.0,50.0,151.0
T16,38.11798,-122.867,NaN,TL16,2022-11-22T19:02:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.0,6.0,1.0,0.0,4.0,0.0,0.0,12.0,0.0,2.0,55.0,59.0,197.0
T16,38.11798,-122.867,NaN,TL16,2022-12-14T20:14:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,4.0,2.0,0.0,91.0,0.0,6.0,35.0,0.0,0.0,116.0,22.0,296.0
T16,38.11798,-122.867,NaN,TL16,2023-02-01T17:08:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8198.0,42.0,8254.0
T16,38.11798,-122.867,NaN,TL16,2023-03-29T22:17:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.0,1588.0,14938.0
T16,38.11798,-122.867,NaN,TL16,2023-04-26T22:48:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,180629.0,289.0,181134.0
T16,38.11798,-122.867,NaN,TL16,2023-05-23T22:15:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12440.0,926.0,13378.0
T16,38.11798,-122.867,NaN,TL16,2023-06-29T18:14:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,181.0,0.0,302.0
T16,38.11798,-122.867,NaN,TL16,2023-07-20T20:42:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,10304.0,93.0,10439.0
T16,38.11798,-122.867,NaN,TL16,2023-08-16T19:39:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,9.0,0.0,89.0,0.0,53.0,9.0,0.0,0.0,2760.0,116.0,3036.0
T16,38.11798,-122.867,NaN,TL16,2023-09-20T18:26:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,23.0,0.0,58.0,12.0,0.0,6.0,0.0,0.0,2425.0,164.0,2688.0
T16,38.11798,-122.867,NaN,TL16,2023-10-30T20:45:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.0,41.0,0.0,0.0,90.0,0.0,0.0,18.0,0.0,5.0,27.0,45.0,230.0
T16,38.11798,-122.867,NaN,TL16,2023-11-29T20:45:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.0,7.0,1.0,0.0,73.0,0.0,0.0,28.0,0.0,30.0,16.0,5.0,272.0
T16,38.11798,-122.867,NaN,TL16,2023-12-14T20:18:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0,0.0,5.0,0.0,65.0,0.0,0.0,63.0,0.0,0.0,16.0,7.0,171.0
T16,38.11798,-122.867,NaN,TL16,2024-01-25T19:45:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,134.0,160.0
T16,38.11798,-122.867,NaN,TL16,2024-02-28T20:30:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,5.0,151.0
T16,38.11798,-122.867,NaN,TL16,2024-03-28T21:06:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,21.0,208.0
T16,38.11798,-122.867,NaN,TL16,2024-04-24T19:16:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,174.0,39.0,226.0
T16,38.11798,-122.867,NaN,TL16,2024-05-21T19:41:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,83.0,9931.0,830.0,10900.0
T16,38.11798,-122.867,NaN,TL16,2024-07-12T21:07:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180.0,395.0,26.0,0.0,60.0,26.0,17.0,0.0,0.0,60.0,103.0,1065.0,1932.0
T16,38.11798,-122.867,NaN,TL16,2024-07-31T19:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.0,0.0,9.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,1466.0,46.0,1798.0
T16,38.11798,-122.867,NaN,TL16,2024-09-30T19:56:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,113.0,0.0,214.0,0.0,665.0,0.0,0.0,11922.0,0.0,214.0,225.0,124.0,13477.0
T16,38.11798,-122.867,NaN,TL16,2024-10-30T18:48:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2123.0,370.0,12.0,0.0,727.0,0.0,0.0,1395.0,0.0,0.0,131.0,12.0,4770.0
T16,38.11798,-122.867,NaN,TL16,2024-12-17T20:52:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,458.0,0.0,0.0,0.0,270.0,0.0,0.0,593.0,0.0,0.0,1142.0,8.0,2472.0
T16,38.11798,-122.867,NaN,TL16,2025-01-30T19:18:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1033.0,0.0,0.0,0.0,898.0,0.0,0.0,262.0,0.0,0.0,87.0,390.0,2671.0
T16,38.11798,-122.867,NaN,TL16,2025-02-24T17:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,100164.0,5823.0,106360.0
T16,38.11798,-122.867,NaN,TL16,2025-03-18T20:20:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,253.0,29.0,362.0
T16,38.11798,-122.867,NaN,TL16,2025-05-15T20:50:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,1476.0
T16,38.11798,-122.867,NaN,TL16,2025-06-30T22:45:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,19.0,87.0,0.0,0.0,0.0,3636.0,154.0,3897.0
T16,38.11798,-122.867,NaN,TL16,2025-07-31T21:18:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120.0,12.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,341.0,36.0,533.0
T16,38.11798,-122.867,NaN,TL16,2025-09-26T18:04:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223.0,0.0,25.0,0.0,289.0,0.0,0.0,207.0,0.0,0.0,3191.0,50.0,3985.0
T16,38.11798,-122.867,NaN,TL16,2025-10-27T19:54:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,901.0,87.0,0.0,0.0,293.0,0.0,0.0,195.0,0.0,11.0,521.0,11.0,2040.0
T16,38.11798,-122.867,NaN,TL16,2025-11-25T18:43:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,65.0
T16,38.11798,-122.867,NaN,TL16,2025-12-30T16:31:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,56.0
T16,38.11798,-122.867,NaN,TL16,2026-01-30T17:13:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,10484.0,0.0,10517.0
T16,38.11798,-122.867,NaN,TL16,2026-03-03T20:13:00Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,1306.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1323.0
